Time,PPG_Signal
0.2382957,1.220703125
0.2401697,1.2451171875
0.2818827,1.2841796875
0.2821246,1.3720703125
0.3130915,1.474609375
0.3215816,1.5966796875
0.3599451,1.69921875
0.3602041,1.806640625
0.3955971,1.875
0.4159416,1.9482421875
0.4198623,1.9921875
0.4661655,2.041015625
0.4663947,2.060546875
0.4859214,2.08984375
0.5020839,2.0947265625
0.5429098,2.0654296875
0.5432549,2.0263671875
0.5631891,1.982421875
0.5991802,1.93359375
0.6205161,1.884765625
0.6207532,1.8505859375
0.6559384,1.8115234375
0.6779614,1.77734375
0.6822822,1.73828125
0.7301011,1.69921875
0.7305203,1.66015625
0.7503849,1.62109375
0.759244,1.5771484375
0.7921066,1.5380859375
0.8120638,1.5087890625
0.8224293,1.474609375
0.868921,1.4453125
0.8691514,1.4111328125
0.8887743,1.38671875
0.9048911,1.3623046875
0.9255963,1.337890625
0.9404358,1.3134765625
0.9787199,1.298828125
1.0011439,1.2841796875
1.0134825,1.279296875
1.0237197,1.26953125
1.0445135,1.2646484375
1.0652064,1.2548828125
1.0847233,1.25
1.1054353,1.240234375
1.1260415,1.2060546875
1.1461253,1.1767578125
1.1623929,1.1474609375
1.2118577,1.171875
1.2120569,1.1865234375
1.2228428,1.2060546875
1.2697058,1.240234375
1.2699313,1.318359375
1.2987021,1.4208984375
1.3052669,1.54296875
1.3214401,1.650390625
1.3565887,1.7529296875
1.3614122,1.8408203125
1.395033,1.9189453125
1.4171287,1.9775390625
1.4250291,2.0263671875
1.4441268,2.0654296875
1.4811757,2.0703125
1.4874112,2.0751953125
1.5035112,2.060546875
1.5213508,2.041015625
1.5590253,2.001953125
1.5789595,1.962890625
1.5838134,1.9140625
1.6225668,1.875
1.6228331,1.8310546875
1.6683558,1.796875
1.6687178,1.7529296875
1.6908273,1.71875
1.7033984,1.6845703125
1.746516,1.6455078125
1.7468228,1.6015625
1.780648,1.5673828125
1.7850703,1.5283203125
1.8240809,1.4892578125
1.8243517,1.455078125
1.8416633,1.416015625
1.8771393,1.3916015625
1.8822864,1.3671875
1.9311928,1.34765625
1.9315601,1.3232421875
1.9509086,1.3037109375
1.9643954,1.279296875
2.0104134,1.2646484375
2.0110243,1.2451171875
2.0265147,1.240234375
2.0426037,1.23046875
2.0857673,1.220703125
2.0861101,1.220703125
2.107758,1.2158203125
2.1245439,1.2060546875
2.1610749,1.1962890625
2.1660868,1.19140625
2.2109905,1.181640625
2.2113326,1.181640625
2.2208847,1.1767578125
2.2552558,1.1962890625
2.2762236,1.2451171875
2.2845108,1.3427734375
2.3185479,1.455078125
2.3385573,1.5771484375
2.3454201,1.6796875
2.3670265,1.7724609375
2.3836514,1.845703125
2.4182786,1.9189453125
2.4244105,1.97265625
2.474924,2.0068359375
2.4752642,2.03125
2.4853064,2.03125
2.5201111,2.0166015625
2.5396705,1.982421875
2.5457147,1.9384765625
2.5634321,1.8896484375
2.6001997,1.845703125
2.6048687,1.806640625
2.6406648,1.767578125
2.6425955,1.7236328125
2.6794419,1.689453125
2.7069554,1.6552734375
2.7072987,1.62109375
2.7439544,1.5869140625
2.7442347,1.54296875
2.7832639,1.513671875
2.7834895,1.4453125
2.8175603,1.42578125
2.8390879,1.396484375
2.8452652,1.3720703125
2.8940765,1.34765625
2.8944226,1.3232421875
2.9135544,1.298828125
2.9278002,1.279296875
2.9439721,1.2548828125
2.9844107,1.25
2.9846667,1.2353515625
3.0201943,1.23046875
3.0480364,1.2158203125
3.048393,1.220703125
3.0663602,1.220703125
3.1020225,1.2109375
3.122096,1.2109375
3.1223121,1.201171875
3.1700388,1.2060546875
3.1703662,1.201171875
3.2012498,1.2060546875
3.2055615,1.2060546875
3.2256017,1.2158203125
3.2617884,1.2548828125
3.2678766,1.3330078125
3.2824698,1.435546875
3.3173997,1.5673828125
3.34235,1.6748046875
3.3426607,1.77734375
3.3665843,1.865234375
3.3862056,1.9189453125
3.4206946,1.9677734375
3.4407085,1.9921875
3.448497,2.01171875
3.4629632,2.01171875
3.5015596,1.9970703125
3.5217945,1.9677734375
3.523492,1.9287109375
3.5594345,1.8798828125
3.5793801,1.8505859375
3.5854784,1.8115234375
3.6261713,1.7822265625
3.6264293,1.7431640625
3.6461637,1.6796875
3.6810471,1.62109375
3.6850447,1.611328125
3.7225057,1.5869140625
3.7523902,1.5625
3.7526127,1.5283203125
3.767391,1.4990234375
3.815268,1.46484375
3.8155857,1.435546875
3.8288947,1.4111328125
3.8437755,1.3818359375
3.8915136,1.3623046875
3.8918338,1.3427734375
3.9118833,1.3232421875
3.9252763,1.30859375
3.9598733,1.2939453125
3.981686,1.2744140625
3.9883515,1.259765625
4.0300651,1.2548828125
4.030871,1.2353515625
4.0458572,1.2353515625
4.0803723,1.23046875
4.0844057,1.2353515625
4.1190771,1.2255859375
4.1390053,1.2255859375
4.1474216,1.220703125
4.1859052,1.2158203125
4.1862784,1.2109375
4.2059761,1.2255859375
4.2394457,1.25
4.2639438,1.328125
4.2669799,1.42578125
4.3029356,1.552734375
4.3070692,1.6552734375
4.3591994,1.767578125
4.3597607,1.85546875
4.3627027,1.923828125
4.396435,1.9873046875
4.418703,2.0361328125
4.426116,2.0703125
4.4657033,2.08984375
4.4660457,2.099609375
4.4880369,2.080078125
4.5301189,2.05078125
4.5303421,2.001953125
4.5490164,1.9482421875
4.5649173,1.8994140625
4.5988002,1.8701171875
4.620408,1.8310546875
4.6287963,1.796875
4.6710046,1.7626953125
4.6713533,1.7236328125
4.6875166,1.6845703125
4.7312251,1.640625
4.7315888,1.6015625
4.75085,1.5576171875
4.7659535,1.5234375
4.8069354,1.4892578125
4.8073474,1.4599609375
4.8291662,1.4208984375
4.8482041,1.4013671875
4.8836468,1.3720703125
4.9157952,1.3525390625
4.9160175,1.3232421875
4.9251257,1.30859375
4.9748028,1.2890625
4.9750058,1.279296875
4.9875948,1.26953125
5.0384506,1.25
5.0389172,1.240234375
5.0499743,1.220703125
5.1004749,1.220703125
5.1007455,1.2060546875
5.1066968,1.2109375
5.1473526,1.201171875
5.1475485,1.2060546875
5.1919472,1.1962890625
5.1921418,1.1962890625
5.2078759,1.1962890625
5.2428692,1.2158203125
5.2638851,1.2548828125
5.269085,1.34765625
5.3035274,1.4404296875
5.3083191,1.5234375
5.3462741,1.650390625
5.3465621,1.748046875
5.3802598,1.8408203125
5.4002354,1.9091796875
5.4086265,1.9677734375
5.4440061,1.9970703125
5.470568,2.0263671875
5.4707773,2.0263671875
5.4851808,2.021484375
5.5205405,1.9873046875
5.5475893,1.943359375
5.5477954,1.89453125
5.5674332,1.845703125
5.6054,1.796875
5.6280944,1.7626953125
5.6283259,1.7236328125
5.6735345,1.6845703125
5.6738837,1.6552734375
5.6859262,1.62109375
5.7221291,1.5869140625
5.7423385,1.5478515625
5.7511648,1.513671875
5.7694937,1.4794921875
5.8065867,1.4404296875
5.8068458,1.40625
5.8436879,1.376953125
5.847844,1.3525390625
5.86908,1.3330078125
5.8893485,1.30859375
5.9260288,1.2841796875
5.930812,1.26953125
5.9734854,1.2451171875
5.9736867,1.2353515625
5.9878374,1.2158203125
6.0361432,1.2109375
6.0364605,1.201171875
6.0479875,1.201171875
6.0855234,1.19140625
6.0903338,1.19140625
6.1257461,1.1865234375
6.1298794,1.1865234375
6.1490563,1.1767578125
6.1934514,1.1474609375
6.1939175,1.1474609375
6.2076055,1.162109375
6.2548921,1.1865234375
6.2552519,1.259765625
6.2692792,1.3623046875
6.31614,1.4794921875
6.3163534,1.5966796875
6.3462594,1.6943359375
6.3513827,1.7822265625
6.3675832,1.845703125
6.4016176,1.9091796875
6.4267811,1.9482421875
6.427243,1.9775390625
6.4722147,1.9873046875
6.4725092,1.982421875
6.5036775,1.953125
6.510407,1.9189453125
6.5281725,1.8701171875
6.5643337,1.8359375
6.5688644,1.796875
6.603686,1.7578125
6.6083489,1.71875
6.6443636,1.689453125
6.671811,1.66015625
6.6721605,1.630859375
6.7078662,1.6015625
6.7080688,1.5625
6.7489891,1.5380859375
6.7492183,1.5087890625
6.797972,1.484375
6.7982399,1.4501953125
6.8079857,1.4208984375
6.8449223,1.3916015625
6.8749676,1.3623046875
6.8753143,1.3330078125
6.8876815,1.3232421875
6.9238632,1.30859375
6.9542038,1.2890625
6.9544567,1.2744140625
6.9679801,1.259765625
7.0029434,1.25
7.0232014,1.2353515625
7.0299561,1.2255859375
7.065264,1.220703125
7.0944848,1.2109375
7.0947966,1.201171875
