Time,PPG_Signal
0.560272,0.9765625
0.5800482,1.0107421875
0.630005,1.064453125
0.6303323,1.1474609375
0.6404204,1.23046875
0.6767623,1.3330078125
0.7129136,1.416015625
0.7135616,1.5087890625
0.7182865,1.58203125
0.7543302,1.6650390625
0.7764861,1.7236328125
0.7809078,1.77734375
0.8169612,1.8115234375
0.8222822,1.81640625
0.8586071,1.806640625
0.884651,1.7822265625
0.8849228,1.73828125
0.8993391,1.6943359375
0.9335359,1.66015625
0.9534556,1.6162109375
0.9594681,1.5771484375
0.9919674,1.54296875
1.0126577,1.5087890625
1.0232726,1.474609375
1.058306,1.4404296875
1.0585656,1.40625
1.0928794,1.3818359375
1.1138577,1.3525390625
1.1200137,1.3232421875
1.1545549,1.298828125
1.1812289,1.26953125
1.1814741,1.25
1.2167754,1.220703125
1.2387387,1.201171875
1.239063,1.1767578125
1.2746847,1.171875
1.2959648,1.15234375
1.3061036,1.142578125
1.3231434,1.123046875
1.3710786,1.11328125
1.3761278,1.0986328125
1.3825868,1.0888671875
1.4183182,1.0693359375
1.4234996,1.0693359375
1.4686304,1.0595703125
1.4861466,1.0498046875
1.4863935,1.0498046875
1.5029107,1.0400390625
1.5390317,1.03515625
1.5416642,1.025390625
1.5877331,1.025390625
1.5880179,1.015625
1.6092541,1.005859375
1.6207755,1.0009765625
1.6695766,1.005859375
1.6699739,1.0009765625
1.6889534,1.005859375
1.7006833,1.005859375
1.7380869,1.005859375
1.7680641,1.0107421875
1.7683664,1.005859375
1.7846433,1.0009765625
1.7999076,0.99609375
1.8353739,1.005859375
1.8698613,1.015625
1.8701662,1.044921875
1.8823388,1.0986328125
1.9188215,1.181640625
1.9390313,1.2646484375
1.9432514,1.3671875
1.9755574,1.455078125
1.9807044,1.5576171875
2.0229174,1.640625
2.0237045,1.7236328125
2.0678784,1.7822265625
2.0843586,1.8359375
2.0846003,1.8701171875
2.1196297,1.875
2.1244195,1.865234375
2.1442161,1.8310546875
2.1792814,1.7626953125
2.2101405,1.7236328125
2.2105017,1.689453125
2.2224989,1.6455078125
2.2704791,1.6064453125
2.2877126,1.5673828125
2.2879656,1.5283203125
2.3040073,1.4892578125
2.3392132,1.455078125
2.3594158,1.4111328125
2.3613603,1.38671875
2.3939113,1.357421875
2.4148884,1.3232421875
2.4231612,1.298828125
2.467938,1.2744140625
2.4684113,1.259765625
2.4879044,1.2353515625
2.5063641,1.2109375
2.5212254,1.1865234375
2.5616879,1.171875
2.5619711,1.1474609375
2.5829072,1.1376953125
2.6190911,1.1181640625
2.6450844,1.103515625
2.6453283,1.0888671875
2.6909833,1.07421875
2.6912286,1.0595703125
2.7123091,1.0595703125
2.7239709,1.0546875
2.761539,1.044921875
2.7618444,1.03515625
2.7830282,1.025390625
2.8316592,1.015625
2.8319039,1.005859375
2.8536096,1.005859375
2.8621675,0.9912109375
2.8967613,0.99609375
2.9010043,0.9912109375
2.9355579,0.9814453125
2.9541374,0.9814453125
2.9643264,0.986328125
2.9990038,0.9814453125
3.0035869,0.9814453125
3.0383763,0.986328125
3.0578597,0.9765625
3.0659433,0.9765625
3.0825118,0.9765625
3.1286203,0.9912109375
3.1289203,1.0107421875
3.1484101,1.0693359375
3.1822304,1.1376953125
3.1824906,1.23046875
3.219232,1.318359375
3.2518905,1.416015625
3.2522951,1.4990234375
3.2637423,1.591796875
3.2839203,1.66015625
3.3042549,1.7236328125
3.338081,1.7578125
3.345112,1.7919921875
3.3929714,1.796875
3.3933838,1.77734375
3.415888,1.73828125
3.4222718,1.69921875
3.4619505,1.66015625
3.4637675,1.62109375
3.4965966,1.5869140625
3.5187558,1.552734375
3.5254944,1.5185546875
3.5694947,1.484375
3.5698259,1.4501953125
3.5896348,1.416015625
3.602565,1.3916015625
3.6380538,1.3623046875
3.6634598,1.3330078125
3.6637801,1.30859375
3.7006476,1.279296875
3.7051495,1.2548828125
3.7645704,1.23046875
3.7648658,1.2060546875
3.7686861,1.181640625
3.7868213,1.1669921875
3.8041068,1.142578125
3.8234904,1.1328125
3.86361,1.1181640625
3.8804293,1.1083984375
3.8846952,1.09375
3.9194555,1.0791015625
3.9442221,1.0693359375
3.9444688,1.0546875
3.9702689,1.03515625
3.9854017,1.03515625
4.0322541,1.03515625
4.0325756,1.0205078125
4.0447308,1.015625
4.0817238,1.005859375
4.0857748,1.0009765625
4.1201664,0.9912109375
4.1401717,0.9912109375
4.14453,0.9814453125
4.1798129,0.9814453125
4.1833204,0.986328125
4.2045671,0.986328125
4.246201,0.986328125
4.246529,0.9912109375
4.2665484,0.986328125
4.3063193,0.986328125
4.306569,0.9912109375
4.3245792,0.986328125
4.3758081,0.99609375
4.3763029,1.025390625
4.3853228,1.09375
4.4211692,1.171875
4.4250796,1.2646484375
4.4591748,1.3525390625
4.4849789,1.455078125
4.485384,1.5478515625
4.5095336,1.630859375
4.5239644,1.69921875
4.5609184,1.796875
4.5654672,1.85546875
4.5860565,1.89453125
4.6299102,1.8994140625
4.6301802,1.8994140625
4.6475451,1.8701171875
4.6917291,1.8212890625
4.6919795,1.767578125
4.7236765,1.708984375
4.7239695,1.6650390625
4.7596949,1.62109375
4.7788912,1.58203125
4.787483,1.54296875
4.8071669,1.50390625
4.8279727,1.4599609375
4.8495858,1.42578125
4.8658163,1.3916015625
4.8861441,1.3720703125
4.9220124,1.337890625
4.9240176,1.30859375
4.9641641,1.2841796875
4.9954864,1.2548828125
4.9958276,1.23046875
