Time,PPG_Signal
0.2020338,0.87890625
0.2215026,0.9130859375
0.2607173,0.9716796875
0.2609182,1.0546875
0.2778162,1.1376953125
0.3154017,1.23046875
0.3199163,1.3134765625
0.3696682,1.3916015625
0.3699444,1.4599609375
0.3805353,1.5087890625
0.4244815,1.552734375
0.4246809,1.58203125
0.4538879,1.611328125
0.4581819,1.6162109375
0.5050816,1.62109375
0.505281,1.6064453125
0.5252181,1.5869140625
0.5392681,1.5625
0.5822206,1.5380859375
0.5825644,1.50390625
0.6131116,1.4794921875
0.6238916,1.4404296875
0.6416783,1.38671875
0.660724,1.3330078125
0.6793751,1.3232421875
0.7214702,1.30859375
0.7217294,1.2841796875
0.742947,1.2548828125
0.7618212,1.23046875
0.7975419,1.201171875
0.8221174,1.171875
0.8223514,1.1474609375
0.8389174,1.123046875
0.8733379,1.0986328125
0.8939754,1.0791015625
0.900301,1.0546875
0.9471093,1.0302734375
0.9474059,1.0107421875
0.96062,0.9912109375
0.9947014,0.9716796875
1.0158254,0.9521484375
1.0204185,0.9326171875
1.0376654,0.9130859375
1.0904075,0.8935546875
1.0906788,0.888671875
1.1210355,0.888671875
1.1213181,0.9326171875
1.1583523,0.9912109375
1.1634879,1.0791015625
1.1791449,1.15234375
1.2159111,1.240234375
1.2212014,1.3134765625
1.2609727,1.3818359375
1.2612622,1.4404296875
1.2944281,1.4892578125
1.3138227,1.5234375
1.3217862,1.5576171875
1.3595829,1.58203125
1.3599487,1.5869140625
1.3981681,1.58203125
1.4004212,1.5673828125
1.4351903,1.5478515625
1.4598242,1.5234375
1.4604821,1.4990234375
1.4978354,1.4697265625
1.5030291,1.4404296875
1.5392622,1.416015625
1.5437332,1.3818359375
1.5600377,1.3525390625
1.5977029,1.328125
1.6290677,1.298828125
1.6292845,1.26953125
1.6414626,1.240234375
1.6920472,1.2060546875
1.6922772,1.1767578125
1.7132319,1.1474609375
1.7235726,1.123046875
1.7417784,1.09375
1.7598955,1.07421875
1.7948709,1.0498046875
1.8156864,1.025390625
1.8210281,1.005859375
1.8558216,0.9814453125
1.876965,0.95703125
1.8838596,0.9375
1.9003751,0.9130859375
1.9365663,0.8984375
1.9701414,0.87890625
1.9708109,0.8740234375
1.9819154,0.8642578125
2.016373,0.869140625
2.0374785,0.9130859375
2.0436988,0.986328125
2.0791641,1.07421875
2.0795066,1.15234375
2.0996496,1.240234375
2.1425004,1.3037109375
2.1428754,1.3671875
2.1627232,1.416015625
2.1971686,1.4599609375
2.201771,1.4892578125
2.2378472,1.5185546875
2.2659398,1.5283203125
2.2661682,1.533203125
2.2849159,1.50390625
2.3010766,1.4599609375
2.3224957,1.455078125
2.3574092,1.4453125
2.3623932,1.435546875
2.3956812,1.4111328125
2.4151611,1.396484375
2.4236942,1.3671875
2.467072,1.3427734375
2.4674191,1.3134765625
2.4889498,1.2939453125
2.5024075,1.26953125
2.5239412,1.2451171875
2.5428616,1.2158203125
2.5805706,1.19140625
2.5847726,1.1572265625
2.6211568,1.1376953125
2.6235592,1.11328125
2.6411634,1.0888671875
2.683456,1.064453125
2.6838204,1.0400390625
2.7059416,1.0205078125
2.723587,1.0009765625
2.7582491,0.9765625
2.7800211,0.95703125
2.7853954,0.9375
2.8019311,0.91796875
2.8376569,0.9033203125
2.8427469,0.888671875
2.8763097,0.8837890625
2.8982639,0.8740234375
2.9034512,0.859375
2.938042,0.8544921875
2.9583407,0.83984375
2.9656095,0.8544921875
2.9806352,0.9033203125
3.0154879,0.99609375
3.037777,1.0791015625
3.0413395,1.1767578125
3.090229,1.2548828125
3.0904272,1.328125
3.1048098,1.3818359375
3.1236821,1.4404296875
3.1585047,1.474609375
3.1788277,1.5087890625
3.1818607,1.5283203125
3.2305174,1.5478515625
3.230864,1.5478515625
3.2505827,1.5478515625
3.2638243,1.533203125
3.2843437,1.5087890625
3.3186254,1.4892578125
3.3403448,1.4599609375
3.3456962,1.4306640625
3.3626949,1.40625
3.3984715,1.3916015625
3.4008516,1.3671875
