fs,t,y
52.823968876210856,0.4869910000000002,1.6357421875
,0.4875257999999998,1.630859375
,0.5306842999999999,1.6455078125
,0.5607234999999999,1.669921875
,0.5609739,1.7138671875
,0.5725530999999999,1.7333984375
,0.5914310999999999,1.73828125
,0.6244995000000002,1.73828125
,0.6297429000000001,1.806640625
,0.6651120000000001,1.8408203125
,0.6723816,1.884765625
,0.7159509000000002,1.8994140625
,0.7161865000000001,1.9091796875
,0.7329314,1.9091796875
,0.7529542999999999,1.904296875
,0.7702521999999998,1.884765625
,0.8081499000000001,1.89453125
,0.8101155000000002,1.89453125
,0.8451835999999999,1.8798828125
,0.8513514,1.865234375
,0.8880094000000001,1.8505859375
,0.8926919999999998,1.8310546875
,0.9337968999999999,1.8115234375
,0.9341830999999998,1.796875
,0.9505406000000001,1.77734375
,0.9693847,1.7724609375
,1.0106779000000001,1.7626953125
,1.0114705000000002,1.748046875
,1.0422889999999998,1.7333984375
,1.053789,1.728515625
,1.0733386,1.708984375
,1.092069,1.69921875
,1.1266202,1.689453125
,1.1477895,1.6650390625
,1.1480796,1.6650390625
,1.1974075000000002,1.66015625
,1.1977451000000001,1.6552734375
,1.2271135000000002,1.640625
,1.2315949000000002,1.6357421875
,1.2680855000000002,1.62109375
,1.2729943000000001,1.6162109375
,1.2885871999999998,1.611328125
,1.3220827000000002,1.650390625
,1.3429874000000002,1.6845703125
,1.3509413000000001,1.728515625
,1.3978904,1.7626953125
,1.3981322,1.8017578125
,1.4118219,1.8310546875
,1.4481118999999998,1.8701171875
,1.4513105,1.89453125
,1.4926373000000002,1.904296875
,1.4928816999999999,1.9140625
,1.5120032,1.9140625
,1.531184,1.923828125
,1.5668976,1.9189453125
,1.5717853000000002,1.9140625
,1.6085851,1.89453125
,1.6114994999999999,1.875
,1.6477968,1.8505859375
,1.6526109,1.8310546875
,1.6699644999999999,1.8115234375
,1.7040928000000002,1.8115234375
,1.7250656000000002,1.796875
,1.7303066999999999,1.77734375
,1.7659452999999998,1.767578125
,1.7995998000000002,1.7431640625
,1.7998376999999999,1.7236328125
,1.8141381,1.69921875
,1.8501864000000001,1.6943359375
,1.8505771000000002,1.6748046875
,1.8857838,1.669921875
,1.9071851999999998,1.66015625
,1.9116426999999998,1.6552734375
,1.9550429,1.6357421875
,1.955358,1.630859375
,1.9737535,1.6162109375
,2.0085694,1.6015625
,2.0088956,1.591796875
,2.0458388999999997,1.591796875
,2.0796136,1.58203125
,2.0798961,1.591796875
,2.0920156,1.591796875
,2.1426406,1.5966796875
,2.1428911,1.6259765625
,2.1533995,1.6552734375
,2.2059392000000004,1.6943359375
,2.2061916999999998,1.71875
,2.2115396,1.767578125
,2.2477869999999998,1.7919921875
,2.2528634,1.8212890625
,2.2716162000000004,1.826171875
,2.3135357,1.8408203125
,2.3139763,1.8408203125
,2.3489819,1.85546875
,2.3763236,1.845703125
,2.3767148000000002,1.8359375
,2.4223787999999997,1.826171875
,2.4226989000000003,1.8017578125
