Time,PPG_Signal
13.5215574,1.4501953125
13.5219248,1.4306640625
13.5648698,1.40625
13.5651703,1.3818359375
13.5860953,1.3623046875
13.6288943,1.337890625
13.6292437,1.3037109375
13.6481701,1.2744140625
13.6646146,1.2451171875
13.7002807,1.220703125
13.7043066,1.1962890625
13.7393252,1.171875
13.759372,1.15234375
13.764153,1.1328125
13.8025297,1.11328125
13.8049898,1.09375
13.837868,1.07421875
13.8424617,1.064453125
13.8772882,1.0498046875
13.8976032,1.03515625
13.9049187,1.0302734375
13.9384627,1.0205078125
13.9597648,1.044921875
13.966123,1.0888671875
14.0042445,1.1669921875
14.0045856,1.240234375
14.0541944,1.318359375
14.0543981,1.38671875
14.0647772,1.4501953125
14.1003761,1.4990234375
14.1061252,1.54296875
14.1246881,1.5673828125
14.1621408,1.5673828125
14.1625059,1.5478515625
14.1836862,1.5234375
14.2201532,1.4990234375
14.2252453,1.474609375
14.2615817,1.4501953125
14.2661316,1.4208984375
14.2874688,1.3916015625
14.3309703,1.3525390625
14.3312458,1.318359375
14.3413408,1.279296875
14.3760852,1.2548828125
14.3968331,1.1962890625
14.4055568,1.1767578125
14.4267495,1.162109375
14.446301,1.142578125
14.4881047,1.1181640625
14.4883693,1.1083984375
14.5339804,1.0888671875
14.5342804,1.064453125
14.5486044,1.0546875
14.5645565,1.0302734375
14.6012468,1.025390625
14.6075124,1.0302734375
14.6255654,1.064453125
14.6720069,1.11328125
14.6724864,1.19140625
14.6934111,1.259765625
14.7076859,1.3330078125
14.7250688,1.38671875
14.7463936,1.4501953125
14.7820002,1.484375
14.7871273,1.513671875
14.8215356,1.5234375
14.8245901,1.513671875
14.8592983,1.484375
14.8806766,1.4599609375
14.8878618,1.4306640625
14.9051756,1.40625
14.9489909,1.3818359375
14.9492798,1.357421875
14.966491,1.3330078125
15.0044905,1.298828125
15.0048082,1.26953125
15.0567334,1.2353515625
15.0570006,1.201171875
15.063541,1.171875
15.0979585,1.15234375
15.1176562,1.1328125
15.1252801,1.123046875
15.1596296,1.103515625
15.179826,1.0888671875
15.186822,1.07421875
15.2075733,1.0595703125
15.2546696,1.044921875
15.2551884,1.025390625
15.2881696,0.9912109375
15.2884466,1.0009765625
15.3053683,1.0498046875
15.3509907,1.11328125
15.351336,1.1962890625
15.3681104,1.26953125
15.4023168,1.34765625
15.408502,1.4013671875
15.4293432,1.4599609375
15.4455585,1.494140625
15.4921149,1.5185546875
15.4924553,1.5185546875
15.5085752,1.513671875
15.5480226,1.4892578125
15.5482191,1.46484375
15.5836318,1.4404296875
15.6068959,1.416015625
15.6072924,1.38671875
15.6253889,1.357421875
15.6675442,1.3330078125
15.6677616,1.3037109375
15.7035715,1.2744140625
15.7087668,1.2451171875
15.727357,1.220703125
15.7632237,1.19140625
15.7911723,1.1669921875
15.7914225,1.1376953125
15.8047386,1.1181640625
15.8388509,1.0986328125
15.8601338,1.083984375
15.8689365,1.0693359375
15.9168385,1.0546875
15.9170866,1.044921875
15.9294059,1.0302734375
15.950345,1.025390625
15.9666729,1.0400390625
16.0099793,1.0888671875
16.0102362,1.15234375
16.026662,1.2255859375
16.0705664,1.2939453125
16.0707671,1.357421875
16.0865769,1.40625
16.1206336,1.4453125
16.1414317,1.474609375
16.1496126,1.494140625
16.1840712,1.4892578125
16.2057441,1.46484375
16.2059617,1.4453125
16.2424439,1.4306640625
16.263495,1.4111328125
16.2678507,1.38671875
16.3057191,1.3623046875
16.3077356,1.328125
16.3563295,1.2939453125
16.3565775,1.2646484375
16.3856705,1.2353515625
16.3859669,1.2060546875
16.4206345,1.1865234375
16.4483132,1.162109375
16.4485116,1.1376953125
16.4840669,1.123046875
16.5117108,1.09375
16.5120526,1.07421875
16.5275682,1.0498046875
16.5728418,1.0498046875
16.5731684,1.03515625
16.587074,1.025390625
16.6104339,1.015625
16.6510963,1.0205078125
16.6512959,1.0498046875
16.6972556,1.11328125
16.6974605,1.1865234375
16.7055374,1.26953125
16.7402629,1.34765625
16.7620621,1.4111328125
16.7683815,1.4599609375
16.7897358,1.5087890625
16.8089509,1.5380859375
16.8465948,1.5380859375
16.8509323,1.5283203125
16.8665601,1.50390625
16.8908398,1.4794921875
16.9093277,1.4306640625
16.929171,1.4208984375
16.9634078,1.4013671875
16.9677845,1.3818359375
17.0011005,1.3525390625
17.0225592,1.3232421875
17.0312954,1.2890625
17.0522027,1.2548828125
17.0675639,1.220703125
17.1092914,1.19140625
17.1094951,1.171875
17.1298936,1.142578125
17.1707044,1.123046875
17.1709057,1.0986328125
17.1897342,1.083984375
17.2253659,1.0595703125
17.2511593,1.0400390625
17.2514801,1.0205078125
17.2682914,1.0107421875
17.3038259,0.99609375
17.3083128,0.99609375
17.3425396,1.0107421875
17.3755036,1.0693359375
17.3757503,1.1376953125
17.3904473,1.220703125
17.405937,1.2841796875
17.4419329,1.3623046875
17.4629251,1.42578125
17.4680379,1.4697265625
17.5011545,1.5087890625
17.5232744,1.5234375
17.5294998,1.5234375
17.5508351,1.50390625
17.5705197,1.4794921875
17.5864927,1.4501953125
17.6248585,1.42578125
17.6291853,1.4013671875
17.6702531,1.3720703125
17.6705973,1.337890625
17.7055745,1.30859375
17.7100231,1.2744140625
17.7449612,1.2451171875
17.749725,1.2109375
17.7933391,1.1767578125
17.7936127,1.15234375
17.8078259,1.123046875
17.8550212,1.103515625
17.8553541,1.083984375
17.8863262,1.064453125
17.8919994,1.0498046875
17.9114984,0.99609375
17.9315865,0.9375
17.9741112,0.8984375
17.9743169,0.8642578125
17.9885335,0.8447265625
18.0092676,0.830078125
18.0292914,0.8447265625
18.0493241,0.8837890625
18.0848057,0.9619140625
18.1042683,1.0498046875
18.1111156,1.1279296875
18.1604882,1.2060546875
18.1607306,1.2744140625
18.1677249,1.337890625
18.2056344,1.38671875
18.2107497,1.4306640625
18.2306372,1.4453125
18.2805247,1.455078125
18.2813174,1.484375
18.3008899,1.494140625
18.3087263,1.4892578125
18.3460297,1.484375
18.346307,1.46484375
18.3840858,1.4453125
18.4045111,1.4208984375
18.4094255,1.38671875
18.4434983,1.34765625
18.4648264,1.3134765625
18.4721844,1.279296875
18.4894192,1.2451171875
18.5079598,1.220703125
18.5435679,1.1962890625
18.5487267,1.171875
18.5856738,1.15234375
18.5897239,1.1376953125
18.6344065,1.11328125
18.634622,1.09375
18.6517587,1.07421875
18.6868001,1.0546875
18.7077384,1.0302734375
18.7081159,1.025390625
18.7612991,1.03515625
18.7615814,1.0595703125
18.7705319,1.11328125
18.8110609,1.181640625
18.8112774,1.2548828125
18.8414927,1.318359375
18.8534344,1.3818359375
18.8692875,1.4306640625
18.9198828,1.4794921875
18.9201688,1.5087890625
18.9314519,1.5234375
18.9821829,1.513671875
18.9823985,1.4990234375
18.9912474,1.474609375
19.026511,1.4453125
19.0474566,1.42578125
19.0477556,1.4013671875
19.0904986,1.376953125
19.0907748,1.34765625
19.1205617,1.3232421875
19.1321078,1.2890625
19.1518164,1.259765625
19.1882722,1.2255859375
19.2145303,1.201171875
19.2148877,1.171875
19.2314003,1.162109375
19.266539,1.1474609375
19.2690018,1.1279296875
19.3038649,1.1181640625
19.3242406,1.103515625
19.3308888,1.083984375
19.3673182,1.0693359375
19.3983822,1.0595703125
19.3987697,1.0400390625
19.413843,1.005859375
19.4310741,0.9765625
19.449864,1.005859375
19.4869123,1.0546875
19.4918909,1.1328125
19.5371913,1.2060546875
19.5375074,1.2890625
19.557042,1.357421875
19.5716871,1.42578125
19.6063255,1.4794921875
19.6085288,1.5283203125
19.6449006,1.5576171875
19.6662357,1.5673828125
19.6729414,1.5625
19.6960491,1.5380859375
19.7130234,1.5087890625
19.7547349,1.4794921875
19.7549982,1.455078125
19.7706104,1.4208984375
19.8077042,1.396484375
19.8120018,1.3623046875
19.8488907,1.3330078125
19.853248,1.298828125
19.8743244,1.2646484375
19.9094111,1.23046875
19.9142631,1.1962890625
19.9294075,1.1669921875
19.964497,1.1474609375
19.9849308,1.123046875
19.9895497,1.103515625
20.0241283,1.0888671875
20.0457377,1.064453125
20.0524839,1.044921875
20.0983416,1.025390625
20.0985923,1.005859375
20.1100936,0.986328125
20.1588768,0.9765625
20.1594416,0.9619140625
20.170009,0.9765625
20.2054087,1.0107421875
20.2251912,1.0791015625
20.2322577,1.1474609375
20.2692224,1.240234375
20.2879295,1.30859375
20.2933106,1.357421875
20.3286837,1.42578125
20.3480109,1.46484375
20.350474,1.5087890625
20.3846264,1.5234375
20.4075246,1.5234375
20.4174437,1.4990234375
20.4336353,1.484375
20.4795176,1.455078125
20.4797889,1.435546875
20.4917608,1.40625
20.5281684,1.38671875
20.5309005,1.357421875
20.56564,1.3330078125
20.5883017,1.3037109375
20.5930125,1.26953125
20.6283756,1.2353515625
20.6329555,1.2109375
20.6666929,1.1865234375
20.6929269,1.162109375
20.6933407,1.142578125
20.7286693,1.123046875
20.7330261,1.1083984375
20.7853775,1.09375
20.7856142,1.0791015625
20.7954738,1.064453125
20.8308782,1.0498046875
20.8312045,1.025390625
20.8792052,1.0205078125
20.879538,1.0107421875
20.9007085,1.0302734375
20.9133789,1.0693359375
20.9324162,1.1376953125
20.9830022,1.2158203125
20.9832641,1.2744140625
20.9949669,1.3330078125
21.0113605,1.3818359375
21.0470295,1.4306640625
21.0797734,1.4599609375
21.0800903,1.4794921875
21.093211,1.474609375
21.1285616,1.4599609375
21.1326652,1.4306640625
21.1658194,1.4111328125
21.1862108,1.38671875
21.1944833,1.3671875
21.213363,1.337890625
21.2325892,1.3134765625
21.2688691,1.2841796875
21.2730687,1.2646484375
21.3128628,1.240234375
21.3130672,1.2158203125
21.332427,1.1865234375
21.3721837,1.162109375
21.3775238,1.1376953125
21.391181,1.11328125
21.433378,1.103515625
21.43369,1.0888671875
21.4573965,1.07421875
21.4742217,1.0595703125
21.5127216,1.0400390625
21.512922,1.0205078125
21.5500139,1.0107421875
21.5796228,0.99609375
21.5800353,0.99609375
21.5916434,1.0205078125
21.6275657,1.064453125
21.6580369,1.1328125
21.6582815,1.201171875
21.6744308,1.2744140625
21.7073617,1.3330078125
21.727976,1.38671875
21.7307705,1.42578125
21.7685382,1.4697265625
21.7888358,1.494140625
21.7935526,1.50390625
21.8285448,1.4892578125
21.8337331,1.46484375
21.876632,1.4404296875
21.8768342,1.416015625
21.8910889,1.38671875
21.9381952,1.3671875
21.9386265,1.3134765625
21.953489,1.2646484375
21.9738184,1.25
21.9948447,1.23046875
22.0291746,1.2109375
22.0338993,1.1865234375
22.0680208,1.162109375
22.0878968,1.1376953125
22.0950895,1.1181640625
22.1282079,1.0986328125
22.1335233,1.0888671875
22.1518801,1.07421875
22.188236,1.0595703125
22.2092326,1.044921875
22.2137291,1.0302734375
22.2640506,1.0205078125
22.2643616,1.0009765625
22.2885271,0.9912109375
22.2929814,0.9912109375
22.3346471,1.025390625
22.3353975,1.07421875
22.3549885,1.1474609375
22.4031245,1.2158203125
22.4035161,1.2890625
22.4156051,1.3427734375
22.4518865,1.4013671875
22.4802364,1.435546875
22.4804419,1.474609375
22.4933803,1.494140625
22.5300513,1.4990234375
22.5349201,1.4794921875
22.5810129,1.4599609375
22.5812197,1.435546875
22.5970227,1.40625
22.6406102,1.3818359375
22.6409509,1.357421875
22.6522719,1.337890625
22.6879744,1.3134765625
22.7086728,1.2841796875
22.7134174,1.259765625
22.7478728,1.23046875
22.7692634,1.201171875
22.7782896,1.1767578125
22.7981596,1.1572265625
22.8447723,1.11328125
22.844983,1.0986328125
22.8531695,1.0888671875
22.89207,1.083984375
22.9219512,1.0693359375
22.9222368,1.0595703125
22.9354121,1.044921875
22.9702402,1.0302734375
22.9932133,1.0107421875
22.9977136,0.99609375
23.0145392,0.986328125
23.0338297,1.0107421875
23.0709211,1.0498046875
23.075329,1.123046875
23.0971069,1.1865234375
23.1376135,1.259765625
23.1378266,1.3134765625
23.1715006,1.3671875
23.1735018,1.4013671875
23.2083677,1.4453125
23.2296894,1.46484375
23.2370397,1.46484375
23.2732733,1.455078125
23.2736088,1.435546875
23.308927,1.416015625
23.33031,1.396484375
23.3357733,1.3818359375
23.353237,1.357421875
23.392315,1.337890625
23.3926001,1.318359375
23.4314212,1.2939453125
23.4361263,1.2646484375
23.4723495,1.2451171875
23.4770578,1.2158203125
23.5129338,1.19140625
23.5171418,1.171875
23.5322027,1.1474609375
23.566081,1.1328125
23.5867916,1.1181640625
23.5949598,1.103515625
23.6307001,1.0888671875
23.6516162,1.07421875
23.6580078,1.0546875
23.707304,1.0400390625
23.707504,1.025390625
23.7181154,1.0107421875
23.7363976,1.005859375
23.7554758,1.0302734375
23.7914207,1.0791015625
23.7957987,1.1474609375
23.8312007,1.2109375
23.8583315,1.2841796875
23.8585322,1.3427734375
23.8949344,1.3818359375
23.9005649,1.4208984375
23.915012,1.4404296875
23.950655,1.455078125
23.9843713,1.4501953125
23.9845747,1.435546875
23.9980759,1.4111328125
24.0434753,1.396484375
24.0438229,1.3720703125
24.058016,1.357421875
24.0747714,1.3330078125
24.1101588,1.318359375
24.1149856,1.2939453125
24.1514568,1.2744140625
24.1724944,1.25
24.1766742,1.220703125
24.2154103,1.1962890625
24.2357117,1.1669921875
24.2384613,1.1474609375
24.2548152,1.123046875
24.2938508,1.1083984375
24.32309,1.09375
24.3233677,1.083984375
24.3352206,1.064453125
24.36837,1.0595703125
24.3887732,1.0400390625
24.3975865,1.03515625
24.4147437,1.0205078125
24.4652443,1.0205078125
24.4654557,0.99609375
24.4757444,1.0498046875
24.5269726,1.123046875
24.5272033,1.1962890625
24.5382167,1.2744140625
24.5578053,1.337890625
24.6013429,1.3916015625
24.6015412,1.4404296875
24.6355151,1.4794921875
24.6357914,1.50390625
24.6799658,1.5185546875
24.6802441,1.5087890625
24.6968581,1.494140625
24.7331475,1.474609375
24.740167,1.4599609375
24.7888647,1.435546875
24.7891052,1.4111328125
24.797015,1.38671875
24.8164858,1.357421875
24.8665073,1.3330078125
24.8667031,1.30859375
24.8777709,1.2841796875
24.9287401,1.259765625
24.9290648,1.23046875
24.9409837,1.201171875
24.9599578,1.181640625
24.9771609,1.15234375
24.9965259,1.142578125
25.03403,1.1181640625
25.0360974,1.103515625
25.0720328,1.083984375
25.0981312,1.0693359375
25.098366,1.044921875
25.1327258,1.03515625
25.1611193,1.025390625
25.1613796,1.015625
25.1765676,1.0302734375
25.2240944,1.07421875
25.2243945,1.1376953125
25.2373442,1.2060546875
25.2877524,1.2744140625
25.2879489,1.3330078125
25.2990469,1.38671875
25.3493405,1.4306640625
25.3496481,1.474609375
25.3543843,1.4990234375
25.3968437,1.5185546875
25.4169732,1.513671875
25.4172334,1.50390625
25.46052,1.4892578125
25.4608596,1.4697265625
25.5072433,1.4453125
25.5074427,1.4208984375
25.520575,1.396484375
25.5363939,1.3671875
25.5722339,1.3427734375
25.5996282,1.3134765625
25.5999892,1.2890625
25.6345491,1.259765625
25.6383723,1.2353515625
25.6736537,1.2060546875
25.6990165,1.1865234375
25.6993371,1.162109375
25.7173676,1.1474609375
25.7382634,1.123046875
25.7757136,1.1083984375
25.7759811,1.09375
25.8216927,1.07421875
25.8219379,1.0546875
25.842877,1.03515625
25.861061,1.0205078125
25.8774346,1.005859375
25.8979465,1.025390625
25.9344364,1.0595703125
25.9391867,1.1279296875
25.9814988,1.19140625
25.9818203,1.2548828125
26.0007565,1.298828125
26.0198806,1.34765625
26.0360632,1.3720703125
26.0585787,1.40625
26.0944411,1.42578125
26.0990537,1.42578125
26.1352802,1.416015625
26.1394571,1.396484375
26.1852786,1.3818359375
26.1854781,1.3671875
26.2006063,1.3525390625
26.245912,1.328125
26.2461226,1.30859375
26.2587843,1.279296875
26.3057423,1.259765625
26.3060373,1.23046875
26.3205975,1.2109375
26.3394774,1.1865234375
26.360794,1.162109375
26.3969519,1.142578125
26.428905,1.1328125
26.4291075,1.123046875
26.4383084,1.103515625
26.4586288,1.09375
26.4792897,1.083984375
26.5153663,1.07421875
26.5194785,1.0546875
26.5536122,1.044921875
26.5749812,1.025390625
26.5811835,1.0205078125
26.5969334,1.015625
26.6396782,1.0498046875
26.6399025,1.103515625
26.66999,1.181640625
26.6809168,1.240234375
26.7304284,1.3037109375
26.7306965,1.3525390625
26.7398284,1.38671875
26.7769476,1.416015625
26.7772298,1.42578125
26.7995601,1.4306640625
26.840614,1.416015625
26.8408847,1.40625
26.8866807,1.3818359375
26.8869808,1.3720703125
26.9017592,1.3525390625
26.9215394,1.337890625
26.9412362,1.318359375
26.9614488,1.2744140625
26.9807557,1.2353515625
26.9997451,1.2353515625
27.0348967,1.2158203125
27.0391018,1.2060546875
27.074301,1.19140625
27.1069428,1.1767578125
27.1072571,1.1572265625
27.1231614,1.142578125
27.1680699,1.1279296875
27.1682855,1.11328125
27.1790886,1.103515625
27.2018295,1.0888671875
27.221299,1.0791015625
27.2418378,1.064453125
27.2610418,1.0546875
27.3050091,1.0400390625
27.3052082,1.0498046875
27.3177633,1.07421875
27.3551295,1.1376953125
27.3595229,1.220703125
27.3932136,1.2890625
27.4309623,1.357421875
27.4314533,1.4111328125
27.440349,1.46484375
27.4754247,1.4990234375
27.4964268,1.5283203125
27.498186,1.533203125
27.5349212,1.533203125
27.5401761,1.5185546875
27.5787807,1.50390625
27.5790026,1.4794921875
27.6170966,1.46484375
27.6219004,1.435546875
27.6577515,1.416015625
27.6805417,1.38671875
27.6807538,1.3671875
27.7262069,1.34765625
27.7264089,1.3232421875
27.7396294,1.2939453125
27.7788645,1.2646484375
27.8001384,1.2353515625
27.800348,1.2158203125
27.8411363,1.19140625
27.8413799,1.1669921875
27.8636966,1.1474609375
27.8780941,1.1279296875
27.9279854,1.1083984375
27.9282017,1.09375
27.9405878,1.0791015625
27.9773678,1.064453125
27.9978944,1.0498046875
28.0025131,1.0546875
28.022789,1.07421875
28.0680077,1.1279296875
28.0682654,1.19140625
28.0809977,1.26953125
28.1169699,1.328125
28.1211642,1.3916015625
28.1701271,1.4306640625
28.1703289,1.4697265625
28.1958138,1.4501953125
28.2023089,1.42578125
28.2193632,1.38671875
28.2405235,1.3623046875
28.2886197,1.3330078125
28.2888172,1.3134765625
28.3007319,1.2890625
28.3512987,1.2744140625
28.3515499,1.2548828125
28.3627085,1.23046875
28.3969079,1.2060546875
28.4179665,1.181640625
28.4208115,1.162109375
28.4553856,1.142578125
28.46002,1.1328125
28.4952356,1.1181640625
28.5232289,1.1083984375
28.523519,1.09375
28.557567,1.1376953125
28.5859297,1.15234375
28.5862075,1.171875
28.5995119,1.1669921875
28.6363182,1.1669921875
28.6654168,1.1572265625
28.6656743,1.142578125
28.682306,1.1328125
28.7032958,1.142578125
28.7467038,1.1767578125
28.7468987,1.2255859375
28.7815196,1.2939453125
28.7817223,1.34765625
28.8255844,1.4111328125
28.8259284,1.455078125
28.8434343,1.494140625
28.8862886,1.5185546875
28.8864888,1.533203125
28.9041675,1.5283203125
28.9392045,1.5087890625
28.9395884,1.4794921875
28.9741698,1.4697265625
28.9955348,1.455078125
29.002055,1.435546875
29.0365562,1.416015625
29.0575082,1.3916015625
29.0628675,1.3671875
29.0980433,1.337890625
29.1237759,1.30859375
29.1241429,1.279296875
29.1397981,1.2548828125
29.1752085,1.23046875
29.1947896,1.2109375
29.2017895,1.19140625
29.2362444,1.181640625
29.2570583,1.1572265625
29.2637731,1.142578125
29.314587,1.123046875
29.314917,1.0986328125
29.3466338,1.0888671875
29.3469315,1.07421875
29.3628014,1.07421875
29.4090635,1.083984375
29.4092649,1.1328125
29.4228771,1.1865234375
29.4716914,1.259765625
29.472472,1.3134765625
29.4847471,1.3525390625
29.5010775,1.376953125
29.5497737,1.4306640625
29.5500352,1.4599609375
29.5631719,1.474609375
29.5831132,1.46484375
29.6266385,1.455078125
29.6268418,1.435546875
29.6472959,1.416015625
29.6636545,1.4013671875
29.6990518,1.3818359375
29.7033859,1.3623046875
29.7512434,1.3427734375
29.7514396,1.3232421875
29.7638701,1.298828125
29.7980116,1.26953125
29.8190012,1.2451171875
29.8240951,1.220703125
29.8426617,1.19140625
29.862114,1.181640625
29.9069839,1.162109375
29.9072005,1.1474609375
29.9227837,1.1376953125
29.9702177,1.1181640625
29.97051,1.103515625
30.0007051,1.083984375
30.0060694,1.07421875
30.0209969,1.0595703125
