,fs,t,y
1598,,254.46424109999998,2.12890625
1599,,254.50025929999998,2.0458984375
1600,,254.52072529999998,1.9580078125
1601,,254.5274723,1.865234375
1602,,254.574837,1.77734375
1603,,254.57523629999997,1.6943359375
1604,,254.5866332,1.611328125
1605,,254.62230140000003,1.533203125
1606,,254.6293582,1.4501953125
1607,,254.6657063,1.3623046875
1608,,254.66685439999998,1.279296875
1609,,254.70366769999998,1.2109375
1610,,254.7313681,1.15234375
1611,,254.73193700000002,1.1865234375
1612,,254.7474777,1.3623046875
1613,,254.78162229999998,1.6162109375
1614,,254.8023453,1.9140625
1615,,254.80855780000002,2.1826171875
1616,,254.82881809999998,2.4267578125
1617,,254.8454135,2.6171875
1618,,254.88307079999998,2.7880859375
1619,,254.88597950000002,2.8857421875
1620,,254.9220234,2.9248046875
1621,,254.9429755,2.900390625
1622,,254.947904,2.8271484375
1623,,254.98213019999997,2.724609375
1624,,255.003042,2.6220703125
1625,,255.00594410000002,2.51953125
1626,,255.03949269999998,2.421875
1627,,255.0602586,2.3291015625
1628,,255.06863909999998,2.2412109375
1629,,255.104919,2.1484375
1630,,255.10965829999998,2.0654296875
1631,,255.1452081,1.97265625
1632,,255.1485477,1.875
1633,,255.18406499999998,1.77734375
1634,,255.18463889999998,1.6748046875
1635,,255.2289526,1.58203125
1636,,255.22950100000003,1.484375
1637,,255.24669870000002,1.38671875
1638,,255.28378959999998,1.2841796875
1639,,255.28855700000003,1.1865234375
1640,,255.32660959999998,1.0888671875
1641,,255.3271792,1.0009765625
1642,,255.36802740000002,0.91796875
1643,,255.36848629999997,0.888671875
1644,,255.404024,0.966796875
1645,,255.4250449,1.171875
1646,,255.42561819999997,1.484375
1647,,255.4621917,1.787109375
1648,,255.49263910000002,2.0751953125
1649,,255.49305959999998,2.294921875
1650,,255.51081950000003,2.4755859375
1651,,255.55486380000002,2.5830078125
1652,,255.55546629999998,2.646484375
1653,,255.56671169999998,2.6416015625
1654,,255.6028076,2.587890625
1655,,255.60575790000001,2.5
1656,,255.64159990000002,2.392578125
1657,,255.6623295,2.2802734375
1658,,255.6699236,2.16796875
1659,,255.6889046,2.0751953125
1660,,255.7235194,1.9873046875
1661,,255.74487420000003,1.8994140625
1662,,255.7471039,1.8115234375
1663,,255.7840084,1.728515625
1664,,255.78622940000002,1.6455078125
1665,,255.82252469999997,1.552734375
1666,,255.84330060000002,1.4599609375
1667,,255.84808579999998,1.3623046875
1668,,255.881533,1.2744140625
1669,,255.9024505,1.1767578125
1670,,255.90536459999998,1.0791015625
1671,,255.9421886,0.9765625
1672,,255.94801339999998,0.8837890625
1673,,255.98422599999998,0.7861328125
1674,,255.9876744,0.703125
1675,,256.0347629,0.6396484375
1676,,256.0351127,0.6640625
1677,,256.050164,0.8251953125
1678,,256.0862554,1.1181640625
1679,,256.0890101,1.4453125
1680,,256.1243814,1.7822265625
1681,,256.1571905,2.041015625
1682,,256.1576189,2.2705078125
1683,,256.1678365,2.421875
1684,,256.20256,2.5244140625
1685,,256.223037,2.568359375
1686,,256.2283208,2.5537109375
1687,,256.2626171,2.490234375
1688,,256.2831842,2.40234375
1689,,256.2880072,2.2998046875
1690,,256.33887,2.197265625
1691,,256.3392334,2.109375
1692,,256.3495378,2.03125
1693,,256.3861083,1.9482421875
1694,,256.3906858,1.875
1695,,256.4269908,1.806640625
1696,,256.4296101,1.7333984375
1697,,256.4655024,1.66015625
1698,,256.4686238,1.58203125
1699,,256.5059326,1.5087890625
1700,,256.5087978,1.4306640625
1701,,256.5567099,1.34765625
1702,,256.5570729,1.259765625
1703,,256.5700903,1.171875
1704,,256.6063671,1.0791015625
1705,,256.6115757,0.9814453125
1706,,256.6269066,0.888671875
1707,,256.661003,0.830078125
1708,,256.6822452,0.8154296875
1709,,256.6872395,0.91796875
1710,,256.7239024,1.181640625
1711,,256.744529,1.4990234375
1712,,256.750665,1.85546875
1713,,256.7871773,2.158203125
1714,,256.7903521,2.4365234375
1715,,256.8280005,2.65625
1716,,256.8327865,2.8369140625
1717,,256.848433,2.9541015625
1718,,256.8842264,3.017578125
1719,,256.889733,3.017578125
1720,,256.9403393,2.9736328125
1721,,256.9406934,2.890625
1722,,256.9525473,2.79296875
1723,,256.9872995,2.6953125
1724,,256.9904055,2.5927734375
1725,,257.028828,2.4853515625
1726,,257.0293961,2.3876953125
1727,,257.0647766,2.2900390625
1728,,257.0695233,2.1875
1729,,257.0907139,2.08984375
1730,,257.1248164,1.9921875
1731,,257.1456608,1.8896484375
1732,,257.1504487,1.796875
1733,,257.1856691,1.69921875
1734,,257.2062028,1.6015625
1735,,257.2091425,1.50390625
1736,,257.244931,1.40625
1737,,257.2497774,1.298828125
1738,,257.2866391,1.201171875
1739,,257.2916647,1.1083984375
1740,,257.3269248,1.044921875
1741,,257.3329693,1.0693359375
1742,,257.369604,1.25
1743,,257.3702914,1.5185546875
1744,,257.3902031,1.845703125
1745,,257.437421,2.1435546875
1746,,257.4377799,2.431640625
1747,,257.4581563,2.6611328125
1748,,257.4709206,2.8662109375
1749,,257.5067161,3.0029296875
1750,,257.527984,3.0908203125
1751,,257.5308016,3.1103515625
1752,,257.5689973,3.076171875
1753,,257.5696358,2.9931640625
1754,,257.6053147,2.890625
1755,,257.6108264,2.7783203125
1756,,257.6448611,2.6611328125
1757,,257.6711587,2.548828125
1758,,257.6717285,2.4365234375
1759,,257.7078735,2.3291015625
1760,,257.7122922,2.2119140625
1761,,257.7496008,2.1044921875
1762,,257.7501287,2.001953125
1763,,257.7945342,1.9091796875
1764,,257.7951306,1.8115234375
1765,,257.8107179,1.7138671875
1766,,257.8486588,1.6162109375
1767,,257.8517294,1.513671875
1768,,257.887097,1.416015625
1769,,257.9075781,1.3037109375
1770,,257.9079419,1.19140625
1771,,257.9443034,1.0986328125
1772,,257.966356,1.005859375
1773,,257.9709718,0.947265625
1774,,258.006695,1.005859375
1775,,258.012354,1.19140625
1776,,258.0476172,1.4892578125
1777,,258.052848,1.7822265625
1778,,258.1038584,2.0751953125
1779,,258.1042104,2.314453125
1780,,258.1093705,2.529296875
1781,,258.1528856,2.685546875
1782,,258.1532433,2.802734375
1783,,258.1836551,2.8515625
1784,,258.1932527,2.841796875
1785,,258.213653,2.7880859375
1786,,258.2499265,2.705078125
1787,,258.2546944,2.607421875
1788,,258.2919593,2.5
1789,,258.2923437,2.392578125
1790,,258.3119039,2.2802734375
1791,,258.3481258,2.1875
1792,,258.3527731,2.099609375
1793,,258.3874887,2.01171875
1794,,258.3929354,1.9189453125
1795,,258.4285332,1.826171875
1796,,258.4341943,1.728515625
1797,,258.4718908,1.6455078125
1798,,258.4724928,1.5478515625
1799,,258.5089549,1.46484375
1800,,258.5095426,1.3720703125
1801,,258.5457079,1.26953125
1802,,258.5658227,1.171875
1803,,258.5713955,1.083984375
1804,,258.6073302,0.9814453125
1805,,258.6278057,0.8935546875
1806,,258.6357381,0.859375
1807,,258.6522309,0.9423828125
1808,,258.6959734,1.1669921875
1809,,258.6963297,1.455078125
1810,,258.7136571,1.7724609375
1811,,258.7326615,2.041015625
1812,,258.7728727,2.275390625
1813,,258.7733978,2.4462890625
1814,,258.794309,2.5732421875
1815,,258.8121185,2.63671875
1816,,258.8307474,2.65625
1817,,258.8667096,2.6171875
1818,,258.8870739,2.5341796875
1819,,258.8912719,2.4365234375
1820,,258.9291345,2.3291015625
1821,,258.9335265,2.2216796875
1822,,258.976565,2.1337890625
1823,,258.9771512,2.0556640625
1824,,258.9950494,1.97265625
1825,,259.0297985,1.8896484375
1826,,259.0500739,1.8017578125
1827,,259.0531914,1.7236328125
1828,,259.0727158,1.630859375
1829,,259.1142216,1.54296875
1830,,259.1146793,1.4501953125
1831,,259.1482403,1.3623046875
1832,,259.1685766,1.26953125
1833,,259.1738919,1.1767578125
1834,,259.1938443,1.083984375
1835,,259.236944,1.005859375
1836,,259.2372985,0.927734375
1837,,259.2531659,0.859375
1838,,259.2988971,0.8056640625
1839,,259.2992916,0.8203125
1840,,259.3133314,0.9619140625
1841,,259.3623735,1.2158203125
1842,,259.3629423,1.552734375
1843,,259.3917818,1.8701171875
1844,,259.3921327,2.1728515625
1845,,259.4278002,2.4072265625
1846,,259.4329452,2.6123046875
1847,,259.4535792,2.75390625
1848,,259.4881236,2.841796875
1849,,259.5084736,2.8564453125
1850,,259.5158354,2.8173828125
1851,,259.5535353,2.75390625
1852,,259.5541066,2.666015625
1853,,259.5887279,2.578125
1854,,259.5914944,2.48046875
1855,,259.6295355,2.392578125
1856,,259.6336045,2.294921875
1857,,259.6676286,2.1923828125
1858,,259.6883086,2.099609375
1859,,259.695769,2.0068359375
1860,,259.7306253,1.9091796875
1861,,259.7341601,1.81640625
1862,,259.7527322,1.7138671875
1863,,259.7972043,1.6162109375
1864,,259.7976673,1.513671875
1865,,259.82884,1.4013671875
1866,,259.8331428,1.2890625
1867,,259.8686669,1.181640625
1868,,259.889525,1.0693359375
1869,,259.8946643,0.9619140625
1870,,259.9365921,0.8642578125
1871,,259.9370018,0.80078125
1872,,259.9572186,0.849609375
1873,,259.973185,1.044921875
1874,,260.0109587,1.3623046875
1875,,260.0160431,1.6943359375
1876,,260.0359438,2.01171875
1877,,260.0708226,2.2705078125
1878,,260.0755811,2.490234375
1879,,260.0935309,2.6611328125
1880,,260.1275728,2.802734375
1881,,260.1332242,2.8662109375
1882,,260.167433,2.8759765625
1883,,260.1884712,2.8369140625
1884,,260.1967478,2.7587890625
1885,,260.2324891,2.666015625
1886,,260.2355434,2.578125
1887,,260.2702984,2.4853515625
1888,,260.2917509,2.392578125
1889,,260.2922115,2.2998046875
1890,,260.3306163,2.2021484375
1891,,260.3338358,2.1142578125
1892,,260.3693133,2.021484375
1893,,260.3761303,1.9287109375
1894,,260.3953964,1.8310546875
1895,,260.4313441,1.73828125
1896,,260.4373545,1.640625
1897,,260.4568409,1.5380859375
1898,,260.472441,1.42578125
1899,,260.5087886,1.30859375
1900,,260.5370646,1.181640625
1901,,260.5374925,1.0546875
1902,,260.5568768,0.927734375
1903,,260.5912255,0.830078125
1904,,260.5969122,0.8544921875
1905,,260.6438816,1.025390625
1906,,260.6442435,1.328125
1907,,260.6544548,1.6455078125
1908,,260.6894532,1.962890625
1909,,260.6950829,2.216796875
1910,,260.7304901,2.44140625
1911,,260.7500795,2.6123046875
1912,,260.756225,2.75390625
1913,,260.7987763,2.8271484375
1914,,260.799176,2.8466796875
1915,,260.8149413,2.8173828125
1916,,260.8605152,2.7490234375
1917,,260.8610623,2.666015625
1918,,260.8754125,2.578125
1919,,260.9126384,2.4951171875
1920,,260.9163293,2.4072265625
1921,,260.9539158,2.3193359375
1922,,260.9544734,2.2265625
1923,,260.9909865,2.1337890625
1924,,261.011471,2.041015625
1925,,261.0143148,1.9580078125
1926,,261.0498199,1.865234375
1927,,261.0802604,1.77734375
1928,,261.0806588,1.69921875
1929,,261.0948568,1.611328125
1930,,261.1276268,1.5283203125
1931,,261.1498585,1.4453125
1932,,261.1569075,1.3525390625
1933,,261.2039602,1.259765625
1934,,261.2046146,1.171875
1935,,261.214079,1.1181640625
1936,,261.251325,1.162109375
1937,,261.2554041,1.3232421875
1938,,261.294335,1.591796875
1939,,261.2948879,1.875
1940,,261.3319924,2.158203125
1941,,261.3370252,2.3974609375
1942,,261.3730573,2.6171875
1943,,261.373416,2.7880859375
1944,,261.3941748,2.9248046875
1945,,261.4299392,2.9833984375
1946,,261.4500766,2.9931640625
1947,,261.4552613,2.9443359375
1948,,261.4927161,2.8662109375
1949,,261.4971043,2.7734375
1950,,261.543347,2.67578125
1951,,261.5439247,2.5732421875
1952,,261.5547977,2.4755859375
1953,,261.5926001,2.3779296875
1954,,261.5953295,2.28515625
1955,,261.6308847,2.1923828125
1956,,261.6368082,2.1044921875
1957,,261.6570781,2.0068359375
1958,,261.6900184,1.9091796875
1959,,261.7122303,1.796875
1960,,261.7126156,1.689453125
1961,,261.7474369,1.5771484375
1962,,261.7683825,1.46484375
1963,,261.776585,1.34765625
1964,,261.8203939,1.240234375
1965,,261.8207551,1.1279296875
1966,,261.8379031,1.0302734375
1967,,261.8728587,0.9716796875
1968,,261.8778117,1.005859375
1969,,261.9152368,1.162109375
1970,,261.9199023,1.4306640625
1971,,261.9360345,1.7138671875
1972,,261.974992,1.9970703125
1973,,261.9755389,2.2314453125
1974,,262.013131,2.4365234375
1975,,262.0171443,2.578125
1976,,262.0504752,2.6806640625
1977,,262.0715444,2.705078125
1978,,262.0794026,2.65625
1979,,262.1152497,2.5537109375
1980,,262.1155379,2.421875
1981,,262.1362563,2.28515625
1982,,262.1771649,2.1484375
1983,,262.17746,2.03125
1984,,262.2239976,1.93359375
1985,,262.2246448,1.8408203125
1986,,262.2379885,1.7578125
1987,,262.2737326,1.6845703125
1988,,262.2741708,1.611328125
1989,,262.2958463,1.54296875
1990,,262.3456279,1.455078125
1991,,262.3461307,1.357421875
1992,,262.3772519,1.25
1993,,262.3778389,1.1279296875
1994,,262.4147272,1.0009765625
1995,,262.4189696,0.8740234375
1996,,262.4529141,0.7421875
1997,,262.4733329,0.6201171875
1998,,262.4760026,0.52734375
1999,,262.4967048,0.48828125
2000,,262.5328085,0.5908203125
2001,,262.5383819,0.8349609375
2002,,262.5605079,1.2158203125
2003,,262.5809163,1.591796875
2004,,262.6004947,1.953125
2005,,262.6360531,2.2412109375
2006,,262.6396729,2.490234375
2007,,262.6568572,2.67578125
2008,,262.6897452,2.8125
2009,,262.7112102,2.87109375
2010,,262.7182929,2.8662109375
2011,,262.7585912,2.8125
2012,,262.7592313,2.71484375
2013,,262.8044557,2.6123046875
2014,,262.805328,2.5146484375
2015,,262.8210312,2.421875
2016,,262.8363906,2.3291015625
2017,,262.8710853,2.24609375
2018,,262.8913343,2.1630859375
2019,,262.8987597,2.08984375
2020,,262.933971,2.01171875
2021,,262.9392648,1.9287109375
2022,,262.9735401,1.8505859375
2023,,262.9932533,1.767578125
2024,,262.9967546,1.6845703125
2025,,263.0359195,1.6064453125
2026,,263.0363309,1.513671875
2027,,263.0562542,1.42578125
2028,,263.0915823,1.328125
2029,,263.1123377,1.25
2030,,263.1193152,1.1865234375
2031,,263.1555406,1.1865234375
2032,,263.1777749,1.30859375
2033,,263.1782364,1.5234375
2034,,263.1976395,1.8017578125
2035,,263.2409757,2.0556640625
2036,,263.2415521,2.294921875
2037,,263.2589105,2.48046875
2038,,263.2944906,2.6318359375
2039,,263.2994084,2.7197265625
2040,,263.3373275,2.763671875
2041,,263.3420714,2.734375
2042,,263.3816104,2.6611328125
2043,,263.3820729,2.5634765625
2044,,263.3975755,2.4560546875
2045,,263.4323915,2.34375
2046,,263.452899,2.24609375
2047,,263.4586204,2.1533203125
2048,,263.4945406,2.0703125
2049,,263.5000656,1.9873046875
2050,,263.5371003,1.8994140625
2051,,263.5400647,1.81640625
2052,,263.5562951,1.728515625
2053,,263.5960051,1.650390625
2054,,263.5964382,1.572265625
2055,,263.6322716,1.484375
2056,,263.6534297,1.396484375
2057,,263.661135,1.3037109375
2058,,263.7039442,1.2060546875
2059,,263.704497,1.1181640625
2060,,263.719703,1.0400390625
2061,,263.736705,0.9619140625
2062,,263.7723415,0.9423828125
2063,,263.7934881,1.044921875
2064,,263.7985984,1.279296875
2065,,263.8349588,1.572265625
2066,,263.8407358,1.8994140625
2067,,263.8765525,2.1875
2068,,263.8797156,2.4560546875
2069,,263.8986038,2.67578125
2070,,263.9344909,2.880859375
2071,,263.9368486,3.0126953125
2072,,263.9741039,3.0859375
2073,,263.9798907,3.0810546875
2074,,264.0149383,3.0224609375
2075,,264.0444058,2.9296875
2076,,264.0450041,2.8076171875
2077,,264.0607994,2.685546875
2078,,264.1082905,2.5634765625
2079,,264.1086452,2.451171875
2080,,264.1293587,2.3388671875
2081,,264.1386061,2.2314453125
2082,,264.1744669,2.12890625
2083,,264.1792383,2.03125
2084,,264.2160439,1.93359375
2085,,264.2221511,1.8359375
2086,,264.2405548,1.728515625
2087,,264.2769632,1.630859375
2088,,264.2775372,1.5234375
2089,,264.297942,1.4111328125
2090,,264.3323048,1.3037109375
2091,,264.3531727,1.1962890625
2092,,264.360863,1.0888671875
2093,,264.3804697,1.0009765625
2094,,264.4162332,0.9912109375
2095,,264.4357346,1.1083984375
2096,,264.4408863,1.3623046875
2097,,264.4790938,1.650390625
2098,,264.4794143,1.9580078125
2099,,264.513962,2.2216796875
2100,,264.5207152,2.4609375
2101,,264.5574596,2.6416015625
2102,,264.5603067,2.79296875
2103,,264.5955489,2.87109375
2104,,264.6009778,2.890625
2105,,264.61959,2.841796875
2106,,264.6659193,2.763671875
2107,,264.6663527,2.65625
2108,,264.6815693,2.5341796875
2109,,264.7001853,2.412109375
2110,,264.7448627,2.294921875
2111,,264.7453239,2.177734375
2112,,264.7635774,2.080078125
2113,,264.7995813,1.97265625
2114,,264.8032537,1.875
2115,,264.8375509,1.7724609375
2116,,264.8384464,1.6748046875
2117,,264.8716595,1.58203125
2118,,264.8962882,1.4892578125
2119,,264.8988399,1.3916015625
2120,,264.9354023,1.298828125
2121,,264.9613943,1.19140625
2122,,264.961758,1.0888671875
2123,,264.9974164,0.9912109375
2124,,265.0243265,0.8984375
2125,,265.0246901,0.8154296875
2126,,265.0400169,0.80078125
2127,,265.0870286,0.9033203125
2128,,265.0876136,1.142578125
2129,,265.1010327,1.4306640625
2130,,265.1473159,1.73828125
2131,,265.1476666,2.001953125
2132,,265.1622313,2.2314453125
2133,,265.1793101,2.40234375
2134,,265.2156542,2.5244140625
2135,,265.2210538,2.587890625
2136,,265.2718763,2.59765625
2137,,265.2724679,2.548828125
2138,,265.2818509,2.4609375
2139,,265.3350996,2.353515625
2140,,265.3355528,2.24609375
2141,,265.3439026,2.1337890625
2142,,265.3594494,2.041015625
2143,,265.396882,1.9580078125
2144,,265.3998855,1.875
2145,,265.4359665,1.7822265625
2146,,265.4418655,1.689453125
2147,,265.4902328,1.591796875
2148,,265.4905889,1.4892578125
2149,,265.5034543,1.3818359375
2150,,265.5382619,1.279296875
2151,,265.5436337,1.181640625
2152,,265.5600452,1.0791015625
2153,,265.5982671,0.9716796875
2154,,265.6034507,0.8642578125
2155,,265.6230203,0.7568359375
2156,,265.6572133,0.64453125
2157,,265.6628349,0.5419921875
2158,,265.6995529,0.4736328125
2159,,265.7043384,0.5224609375
2160,,265.7403355,0.732421875
2161,,265.740686,1.0205078125
2162,,265.7771536,1.3720703125
2163,,265.7796715,1.669921875
2164,,265.8167462,1.9287109375
2165,,265.8376132,2.1142578125
2166,,265.8434032,2.24609375
2167,,265.8780698,2.3095703125
2168,,265.89842,2.32421875
2169,,265.9013163,2.28515625
2170,,265.9366639,2.216796875
2171,,265.9417029,2.1337890625
2172,,265.9788819,2.05078125
2173,,265.9795262,1.9677734375
2174,,266.0179633,1.8896484375
2175,,266.0223759,1.8212890625
2176,,266.0637582,1.748046875
2177,,266.0643265,1.6796875
2178,,266.0837495,1.6064453125
2179,,266.1021969,1.5380859375
2180,,266.1400933,1.46484375
2181,,266.140553,1.3818359375
2182,,266.1766183,1.2939453125
2183,,266.197153,1.201171875
2184,,266.2054097,1.11328125
2185,,266.2245126,1.0205078125
2186,,266.259308,0.9326171875
2187,,266.264534,0.8447265625
2188,,266.3030165,0.7568359375
2189,,266.3035133,0.6689453125
2190,,266.3235379,0.60546875
2191,,266.3732647,0.6103515625
2192,,266.3737909,0.78125
2193,,266.3815087,1.0595703125
2194,,266.4193191,1.4111328125
2195,,266.4393274,1.728515625
2196,,266.4462354,2.0263671875
2197,,266.462519,2.236328125
2198,,266.498112,2.4072265625
2199,,266.5034647,2.4951171875
2200,,266.5239792,2.51953125
2201,,266.5603148,2.4853515625
2202,,266.5636215,2.4072265625
2203,,266.5857938,2.2900390625
2204,,266.6328041,2.1630859375
2205,,266.6333723,2.0458984375
2206,,266.6413117,1.943359375
2207,,266.6769198,1.8603515625
2208,,266.6843786,1.787109375
2209,,266.7289872,1.7236328125
2210,,266.7293821,1.669921875
2211,,266.7449648,1.6259765625
2212,,266.791723,1.572265625
2213,,266.7920715,1.5283203125
2214,,266.8011813,1.474609375
2215,,266.8372726,1.4306640625
2216,,266.8426834,1.38671875
2217,,266.8627295,1.337890625
2218,,266.9005161,1.279296875
2219,,266.9327241,1.240234375
2220,,266.9330926,1.1865234375
2221,,266.9461125,1.123046875
2222,,266.9813305,1.0693359375
2223,,266.9859988,1.064453125
2224,,267.0254398,1.1767578125
2225,,267.0258588,1.4013671875
2226,,267.0435295,1.7236328125
2227,,267.0632869,2.021484375
2228,,267.0973981,2.314453125
2229,,267.1201147,2.55859375
2230,,267.1243753,2.783203125
2231,,267.1599201,2.939453125
2232,,267.1660306,3.0517578125
2233,,267.180719,3.0859375
2234,,267.2207329,3.0810546875
2235,,267.223365,3.0322265625
2236,,267.2591893,2.9443359375
2237,,267.2641386,2.841796875
2238,,267.3002576,2.7392578125
2239,,267.3039214,2.63671875
2240,,267.3521442,2.529296875
2241,,267.3524967,2.4267578125
2242,,267.3736226,2.3193359375
2243,,267.3854082,2.216796875
2244,,267.4025781,2.119140625
2245,,267.4376854,2.0361328125
2246,,267.459127,1.9482421875
2247,,267.4661024,1.85546875
2248,,267.4865073,1.7724609375
2249,,267.5205034,1.6796875
2250,,267.5209385,1.5869140625
2251,,267.5581708,1.4990234375
2252,,267.5866325,1.40625
2253,,267.587173,1.30859375
2254,,267.6042144,1.2109375
2255,,267.6249449,1.1376953125
2256,,267.6617786,1.1376953125
2257,,267.6645546,1.2646484375
2258,,267.7109548,1.5087890625
2259,,267.7114839,1.7822265625
2260,,267.7311694,2.0703125
2261,,267.7443521,2.314453125
2262,,267.7800542,2.5341796875
2263,,267.7853112,2.7001953125
2264,,267.819759,2.822265625
2265,,267.8253438,2.87109375
2266,,267.8625813,2.8662109375
2267,,267.8673408,2.8125
2268,,267.9028621,2.7197265625
2269,,267.9286816,2.607421875
2270,,267.9292512,2.5
2271,,267.9458026,2.4072265625
2272,,267.9640986,2.3046875
2273,,267.9986775,2.2119140625
2274,,268.0200726,2.1240234375
2275,,268.0277058,2.03125
2276,,268.0699381,1.943359375
2277,,268.0705183,1.8603515625
2278,,268.0830938,1.77734375
2279,,268.1182635,1.7041015625
2280,,268.1390545,1.6259765625
2281,,268.1443327,1.54296875
2282,,268.1954068,1.455078125
2283,,268.196063,1.376953125
2284,,268.2083611,1.279296875
2285,,268.2260339,1.19140625
2286,,268.2614195,1.09375
2287,,268.2823541,1.005859375
2288,,268.28273,0.9521484375
2289,,268.3173287,0.99609375
2290,,268.3375371,1.1767578125
2291,,268.3449165,1.4306640625
2292,,268.3813785,1.7333984375
2293,,268.3853457,1.9970703125
2294,,268.4203154,2.2314453125
2295,,268.4404193,2.40234375
2296,,268.4484984,2.5341796875
2297,,268.4662806,2.6025390625
2298,,268.4850973,2.6318359375
2299,,268.5284596,2.6025390625
2300,,268.5288845,2.5341796875
2301,,268.5597334,2.4462890625
2302,,268.5675049,2.3486328125
2303,,268.6040163,2.255859375
2304,,268.6070137,2.16796875
2305,,268.6433444,2.0947265625
2306,,268.6439398,2.0263671875
2307,,268.666054,1.9580078125
2308,,268.6862185,1.8896484375
2309,,268.7202221,1.81640625
2310,,268.7270856,1.73828125
2311,,268.7625464,1.6552734375
2312,,268.7668235,1.5771484375
2313,,268.8021868,1.494140625
2314,,268.8025357,1.40625
2315,,268.8225884,1.328125
2316,,268.8588533,1.240234375
2317,,268.8788369,1.1572265625
2318,,268.8873793,1.0693359375
2319,,268.934909,0.986328125
2320,,268.93527,0.9130859375
2321,,268.9471384,0.87890625
2322,,268.9830386,0.9619140625
2323,,269.0122442,1.162109375
2324,,269.0128636,1.4453125
2325,,269.0249726,1.7333984375
2326,,269.0601981,2.0068359375
2327,,269.0808523,2.216796875
2328,,269.088375,2.3876953125
2329,,269.1256043,2.490234375
2330,,269.128989,2.5439453125
2331,,269.1651668,2.5537109375
2332,,269.1678609,2.5048828125
2333,,269.2029185,2.421875
2334,,269.2236006,2.32421875
2335,,269.2263867,2.236328125
2336,,269.2469466,2.1484375
2337,,269.2845929,2.0703125
2338,,269.2851898,1.9970703125
2339,,269.3212889,1.923828125
2340,,269.3409557,1.85546875
2341,,269.3481425,1.787109375
2342,,269.3649622,1.7041015625
2343,,269.3859276,1.630859375
2344,,269.4315605,1.552734375
2345,,269.4321549,1.46484375
2346,,269.4471161,1.376953125
2347,,269.4684503,1.2890625
2348,,269.5029758,1.201171875
2349,,269.5231905,1.1083984375
2350,,269.5280034,1.015625
2351,,269.5454206,0.91796875
2352,,269.5641764,0.8349609375
2353,,269.6039008,0.7568359375
2354,,269.635344,0.7275390625
2355,,269.6357034,0.8056640625
2356,,269.6459203,1.03515625
2357,,269.6801754,1.3134765625
2358,,269.7004998,1.62109375
2359,,269.7059719,1.8798828125
2360,,269.7419701,2.1044921875
2361,,269.7450333,2.2509765625
2362,,269.7864369,2.3486328125
2363,,269.786793,2.3876953125
2364,,269.8068496,2.3681640625
2365,,269.8421729,2.314453125
2366,,269.8649596,2.236328125
2367,,269.869674,2.1533203125
2368,,269.9042544,2.0751953125
2369,,269.9095188,2.001953125
2370,,269.9274117,1.9384765625
2371,,269.9487029,1.884765625
2372,,269.9671598,1.8359375
2373,,270.004557,1.787109375
2374,,270.0093198,1.73828125
2375,,270.0494592,1.6845703125
2376,,270.0498048,1.6357421875
2377,,270.0877121,1.5771484375
2378,,270.0882242,1.513671875
2379,,270.107315,1.46484375
2380,,270.1440932,1.40625
2381,,270.1494167,1.337890625
2382,,270.1683391,1.26953125
2383,,270.2055207,1.1865234375
2384,,270.207804,1.1083984375
2385,,270.2444356,1.03515625
2386,,270.266398,0.986328125
2387,,270.2667577,0.9912109375
2388,,270.3008693,1.1328125
2389,,270.3211642,1.3623046875
2390,,270.3278839,1.6552734375
2391,,270.3634332,1.923828125
2392,,270.3688449,2.177734375
2393,,270.4087023,2.3681640625
2394,,270.4090275,2.509765625
2395,,270.4546557,2.6025390625
2396,,270.4550305,2.63671875
2397,,270.4668659,2.626953125
2398,,270.5012289,2.568359375
2399,,270.5217411,2.490234375
2400,,270.5297573,2.3974609375
2401,,270.5786976,2.2998046875
2402,,270.5790499,2.2119140625
2403,,270.5892658,2.1240234375
2404,,270.6235971,2.0458984375
2405,,270.6447117,1.97265625
2406,,270.6450719,1.904296875
2407,,270.6802327,1.8408203125
2408,,270.7010551,1.767578125
2409,,270.7082292,1.6943359375
2410,,270.7448972,1.6162109375
2411,,270.7500073,1.552734375
2412,,270.7843323,1.484375
2413,,270.8058032,1.4111328125
2414,,270.8109046,1.328125
2415,,270.8279925,1.25
2416,,270.8777938,1.19140625
2417,,270.8782797,1.1181640625
2418,,270.9082702,1.0546875
2419,,270.9091619,1.0009765625
2420,,270.9446245,1.0400390625
2421,,270.9507594,1.1962890625
2422,,270.9869079,1.46484375
2423,,270.9872561,1.7578125
2424,,271.0218308,2.0654296875
2425,,271.0421001,2.3095703125
2426,,271.0475398,2.5244140625
2427,,271.0823342,2.685546875
2428,,271.1036696,2.7783203125
2429,,271.1109129,2.8125
2430,,271.1481061,2.79296875
2431,,271.1527372,2.7294921875
2432,,271.168573,2.6416015625
2433,,271.2181111,2.5439453125
2434,,271.2186906,2.4462890625
2435,,271.2276156,2.34375
2436,,271.265953,2.2509765625
2437,,271.2704077,2.1630859375
2438,,271.3068928,2.08984375
2439,,271.3116374,2.0166015625
2440,,271.357944,1.943359375
2441,,271.35834,1.865234375
2442,,271.3670702,1.787109375
2443,,271.4027347,1.71875
2444,,271.4224371,1.640625
2445,,271.4294239,1.5625
2446,,271.4655378,1.4794921875
2447,,271.4980728,1.396484375
2448,,271.4985194,1.30859375
2449,,271.511046,1.220703125
2450,,271.5459508,1.142578125
